ImageId,Label
14268,7
14269,1
14270,7
14271,1
14272,9
14273,7
14274,7
14275,3
14276,9
14277,2
14278,4
14279,7
14280,5
14281,2
14282,5
14283,3
14284,9
14285,4
14286,7
14287,4
14288,9
14289,3
14290,1
14291,6
14292,7
14293,7
14294,5
14295,2
14296,9
14297,2
14298,9
14299,7
14300,6
14301,7
14302,9
14303,8
14304,9
14305,6
14306,7
14307,3
14308,9
14309,1
14310,5
14311,9
14312,9
14313,5
14314,3
14315,4
14316,5
14317,6
14318,8
14319,9
14320,6
14321,3
14322,4
14323,2
14324,7
14325,7
14326,3
14327,2
14328,7
14329,2
14330,9
14331,6
14332,3
14333,7
14334,1
14335,3
14336,7
14337,9
14338,7
14339,7
14340,9
14341,3
14342,9
14343,9
14344,4
14345,8
14346,7
14347,1
14348,7
14349,4
14350,7
14351,7
14352,7
14353,3
14354,1
14355,2
14356,7
14357,6
14358,7
14359,3
14360,9
14361,7
14362,3
14363,9
14364,4
14365,2
14366,2
14367,2
14368,4
14369,7
14370,9
14371,7
14372,2
14373,9
14374,4
14375,2
14376,4
14377,4
14378,6
14379,8
14380,9
14381,8
14382,4
14383,5
14384,6
14385,2
14386,2
14387,4
14388,3
14389,7
14390,2
14391,2
14392,2
14393,2
14394,9
14395,1
14396,1
14397,9
14398,1
14399,9
14400,7
14401,2
14402,2
14403,4
14404,5
14405,9
14406,4
14407,1
14408,7
14409,9
14410,9
14411,4
14412,2
14413,2
14414,9
14415,2
14416,3
14417,7
14418,5
14419,3
14420,3
14421,7
14422,2
14423,7
14424,3
14425,5
14426,1
14427,2
14428,9
14429,9
14430,5
14431,7
14432,3
14433,9
14434,7
14435,4
14436,7
14437,5
14438,9
14439,3
14440,4
14441,1
14442,3
14443,7
14444,9
14445,5
14446,7
14447,7
14448,4
14449,3
14450,9
14451,7
14452,4
14453,2
14454,7
14455,2
14456,7
14457,9
14458,4
14459,3
14460,2
14461,2
14462,7
14463,6
14464,2
14465,7
14466,4
14467,4
14468,9
14469,7
14470,1
14471,7
14472,7
14473,7
14474,4
14475,7
14476,3
14477,5
14478,2
14479,9
14480,4
14481,7
14482,3
14483,9
14484,6
14485,9
14486,8
14487,7
14488,9
14489,2
14490,4
14491,4
14492,3
14493,3
14494,9
14495,5
14496,4
14497,5
14498,3
14499,7
14500,3
14501,2
14502,5
14503,2
14504,4
14505,9
14506,2
14507,7
14508,1
14509,1
14510,6
14511,3
14512,9
14513,7
14514,1
14515,2
14516,4
14517,3
14518,2
14519,3
14520,4
14521,3
14522,2
14523,3
14524,1
14525,3
14526,9
14527,7
14528,4
14529,7
14530,7
14531,4
14532,3
14533,1
14534,2
14535,9
14536,8
14537,6
14538,3
14539,7
14540,9
14541,2
14542,9
14543,4
14544,7
14545,9
14546,3
14547,2
14548,2
14549,1
14550,7
14551,3
14552,1
14553,2
14554,9
14555,9
14556,7
14557,2
14558,9
14559,9
14560,4
14561,7
14562,3
14563,7
14564,7
14565,7
14566,9
14567,3
14568,2
14569,9
14570,9
14571,3
14572,1
14573,4
14574,2
14575,1
14576,6
14577,3
14578,9
14579,8
14580,9
14581,0
14582,1
14583,2
14584,1
14585,3
14586,9
14587,3
14588,7
14589,2
14590,8
14591,9
14592,7
14593,9
14594,7
14595,2
14596,3
14597,2
14598,3
14599,9
14600,7
14601,7
14602,4
14603,1
14604,7
14605,1
14606,6
14607,4
14608,7
14609,6
14610,1
14611,4
14612,4
14613,2
14614,7
14615,7
14616,4
14617,9
14618,9
14619,9
14620,9
14621,3
14622,7
14623,6
14624,7
14625,3
14626,1
14627,3
14628,3
14629,6
14630,9
14631,5
14632,7
14633,9
14634,1
14635,9
14636,2
14637,1
14638,3
14639,2
14640,9
14641,2
14642,7
14643,9
14644,2
14645,9
14646,6
14647,4
14648,7
14649,3
14650,8
14651,8
14652,9
14653,3
14654,9
14655,2
14656,3
14657,4
14658,4
14659,7
14660,2
14661,4
14662,3
14663,6
14664,2
14665,3
14666,5
14667,7
14668,7
14669,9
14670,2
14671,7
14672,4
14673,4
14674,5
14675,3
14676,4
14677,9
14678,3
14679,7
14680,3
14681,7
14682,9
14683,4
14684,7
14685,7
14686,7
14687,7
14688,2
14689,5
14690,9
14691,9
14692,9
14693,2
14694,9
14695,7
14696,9
14697,9
14698,7
14699,9
14700,7
14701,2
14702,2
14703,9
14704,4
14705,1
14706,4
14707,4
14708,9
14709,7
14710,1
14711,5
14712,7
14713,7
14714,4
14715,6
14716,1
14717,3
14718,7
14719,9
14720,9
14721,9
14722,7
14723,7
14724,7
14725,2
14726,3
14727,9
14728,7
14729,2
14730,7
14731,9
14732,6
14733,1
14734,7
14735,6
14736,4
14737,3
14738,4
14739,9
14740,7
14741,7
14742,7
14743,2
14744,7
14745,7
14746,1
14747,5
14748,3
14749,7
14750,9
14751,4
14752,4
14753,5
14754,1
14755,7
14756,9
14757,7
14758,3
14759,1
14760,2
14761,3
14762,7
14763,6
14764,9
14765,6
14766,7
14767,4
14768,3
14769,9
14770,4
14771,7
14772,1
14773,8
14774,1
14775,9
14776,1
14777,9
14778,9
14779,5
14780,1
14781,2
14782,7
14783,7
14784,3
14785,7
14786,6
14787,4
14788,9
14789,4
14790,7
14791,3
14792,0
14793,1
14794,9
14795,2
14796,2
14797,8
14798,3
14799,2
14800,3
14801,9
14802,3
14803,6
14804,7
14805,5
14806,7
14807,4
14808,2
14809,9
14810,3
14811,7
14812,9
14813,8
14814,4
14815,4
14816,2
14817,2
14818,9
14819,4
14820,3
14821,7
14822,7
14823,3
14824,9
14825,1
14826,7
14827,7
14828,7
14829,9
14830,4
14831,3
14832,2
14833,1
14834,7
14835,9
14836,7
14837,7
14838,4
14839,3
14840,1
14841,7
14842,9
14843,8
14844,3
14845,2
14846,8
14847,2
14848,3
14849,2
14850,9
14851,9
14852,4
14853,7
14854,4
14855,2
14856,9
14857,6
14858,4
14859,4
14860,9
14861,4
14862,3
14863,9
14864,9
14865,2
14866,4
14867,7
14868,2
14869,2
14870,8
14871,4
14872,7
14873,7
14874,5
14875,6
14876,7
14877,6
14878,2
14879,4
14880,6
14881,1
14882,1
14883,1
14884,1
14885,4
14886,7
14887,3
14888,1
14889,2
14890,7
14891,6
14892,0
14893,7
14894,2
14895,7
14896,8
14897,4
14898,4
14899,3
14900,9
14901,1
14902,1
14903,4
14904,7
14905,2
14906,3
14907,7
14908,7
14909,1
14910,4
14911,3
14912,4
14913,9
14914,7
14915,2
14916,9
14917,3
14918,1
14919,3
14920,7
14921,2
14922,3
14923,1
14924,5
14925,1
14926,1
14927,7
14928,3
14929,9
14930,9
14931,1
14932,3
14933,7
14934,2
14935,9
14936,7
14937,3
14938,3
14939,1
14940,7
14941,9
14942,4
14943,7
14944,5
14945,1
14946,4
14947,1
14948,7
14949,4
14950,1
14951,7
14952,7
14953,3
14954,2
14955,9
14956,2
14957,7
14958,3
14959,9
14960,4
14961,7
14962,2
14963,4
14964,7
14965,9
14966,9
14967,3
14968,7
14969,4
14970,7
14971,9
14972,9
14973,3
14974,4
14975,2
14976,9
14977,4
14978,7
14979,4
14980,7
14981,7
14982,7
14983,9
14984,3
14985,7
14986,0
14987,3
14988,2
14989,7
14990,1
14991,7
14992,7
14993,2
14994,3
14995,9
14996,9
14997,4
14998,4
14999,2
15000,3
15001,9
15002,5
15003,6
15004,4
15005,2
15006,7
15007,1
15008,4
15009,3
15010,7
15011,7
15012,9
15013,2
15014,7
15015,4
15016,7
15017,1
15018,7
15019,7
15020,9
15021,7
15022,2
15023,2
15024,7
15025,4
15026,0
15027,4
15028,2
15029,3
15030,9
15031,4
15032,2
15033,4
15034,8
15035,3
15036,9
15037,4
15038,7
15039,9
15040,7
15041,3
15042,7
15043,2
15044,2
15045,2
15046,4
15047,1
15048,5
15049,2
15050,1
15051,9
15052,3
15053,3
15054,2
15055,7
15056,3
15057,7
15058,6
15059,4
15060,4
15061,1
15062,2
15063,1
15064,7
15065,7
15066,3
15067,9
15068,9
15069,1
15070,6
15071,4
15072,8
15073,4
15074,2
15075,2
15076,3
15077,3
15078,9
15079,2
15080,7
15081,5
15082,7
15083,7
15084,1
15085,4
15086,3
15087,2
15088,9
15089,2
15090,4
15091,3
15092,4
15093,2
15094,4
15095,3
15096,7
15097,9
15098,7
15099,7
15100,7
15101,2
15102,5
15103,7
15104,7
15105,4
15106,9
15107,9
15108,6
15109,1
15110,4
15111,4
15112,7
15113,7
15114,7
15115,1
15116,7
15117,4
15118,2
15119,4
15120,4
15121,7
15122,9
15123,1
15124,5
15125,7
15126,1
15127,1
15128,7
15129,9
15130,9
15131,4
15132,1
15133,3
15134,7
15135,9
15136,7
15137,4
15138,4
15139,6
15140,7
15141,2
15142,2
15143,7
15144,8
15145,9
15146,1
15147,2
15148,5
15149,3
15150,7
15151,4
15152,5
15153,6
15154,4
15155,7
15156,8
15157,9
15158,7
15159,7
15160,9
15161,7
15162,9
15163,9
15164,4
15165,2
15166,7
15167,2
15168,2
15169,2
15170,3
15171,3
15172,9
15173,4
15174,3
15175,3
15176,7
15177,9
15178,4
15179,7
15180,7
15181,7
15182,9
15183,4
15184,5
15185,3
15186,7
15187,7
15188,7
15189,9
15190,7
15191,2
15192,9
15193,4
15194,6
15195,7
15196,1
15197,7
15198,5
15199,1
15200,2
15201,3
15202,3
15203,2
15204,1
15205,2
15206,4
15207,4
15208,2
15209,2
15210,9
15211,5
15212,4
15213,1
15214,4
15215,2
15216,2
15217,1
15218,7
15219,7
15220,3
15221,7
15222,1
15223,5
15224,3
15225,7
15226,7
15227,3
15228,9
15229,9
15230,9
15231,3
15232,6
15233,2
15234,7
15235,2
15236,3
15237,2
15238,9
15239,9
15240,5
15241,2
15242,4
15243,7
15244,7
15245,7
15246,7
15247,1
15248,7
15249,6
15250,7
15251,2
15252,4
15253,4
15254,2
15255,2
15256,4
15257,4
15258,1
15259,3
15260,6
15261,9
15262,4
15263,4
15264,4
15265,7
15266,1
15267,2
15268,4
15269,7
15270,9
15271,1
15272,3
15273,7
15274,9
15275,3
15276,4
15277,1
15278,1
15279,7
15280,3
15281,9
15282,4
15283,9
15284,3
15285,9
15286,9
15287,3
15288,3
15289,3
15290,4
15291,6
15292,7
15293,1
15294,1
15295,4
15296,1
15297,4
15298,2
15299,5
15300,9
15301,1
15302,7
15303,9
15304,4
15305,4
15306,7
15307,9
15308,2
15309,4
15310,7
15311,7
15312,5
15313,7
15314,6
15315,2
15316,7
15317,7
15318,4
15319,7
15320,6
15321,1
15322,7
15323,1
15324,9
15325,9
15326,3
15327,5
15328,9
15329,7
15330,2
15331,2
15332,7
15333,3
15334,6
15335,5
15336,1
15337,1
15338,7
15339,7
15340,5
15341,3
15342,2
15343,9
15344,2
15345,9
15346,6
15347,0
15348,7
15349,7
15350,3
15351,3
15352,4
15353,9
15354,2
15355,1
15356,4
15357,9
15358,5
15359,6
15360,9
15361,4
15362,3
15363,1
15364,3
15365,3
15366,5
15367,3
15368,7
15369,7
15370,4
15371,3
15372,2
15373,2
15374,6
15375,8
15376,3
15377,3
15378,3
15379,4
15380,3
15381,7
15382,9
15383,9
15384,1
15385,3
15386,3
15387,4
15388,2
15389,3
15390,7
15391,7
15392,1
15393,3
15394,9
15395,6
15396,4
15397,9
15398,9
15399,4
15400,7
15401,1
15402,2
15403,7
15404,2
15405,7
15406,2
15407,3
15408,4
15409,7
15410,5
15411,8
15412,2
15413,9
15414,9
15415,3
15416,9
15417,1
15418,5
15419,2
15420,4
15421,8
15422,9
15423,9
15424,1
15425,1
15426,4
15427,3
15428,3
15429,1
15430,6
15431,2
15432,8
15433,4
15434,9
15435,4
15436,5
15437,2
15438,2
15439,5
15440,4
15441,9
15442,9
15443,7
15444,6
15445,9
15446,2
15447,7
15448,2
15449,3
15450,9
15451,2
15452,7
15453,1
15454,2
15455,1
15456,3
15457,9
15458,3
15459,2
15460,9
15461,2
15462,9
15463,2
15464,9
15465,9
15466,2
15467,1
15468,9
15469,9
15470,7
15471,9
15472,0
15473,4
15474,9
15475,3
15476,9
15477,4
15478,7
15479,2
15480,2
15481,2
15482,9
15483,9
15484,3
15485,9
15486,3
15487,4
15488,3
15489,3
15490,5
15491,3
15492,7
15493,2
15494,2
15495,7
15496,2
15497,7
15498,4
15499,7
15500,3
15501,5
15502,3
15503,7
15504,3
15505,2
15506,2
15507,7
15508,4
15509,5
15510,4
15511,7
15512,4
15513,3
15514,5
15515,9
15516,7
15517,9
15518,7
15519,1
15520,1
15521,7
15522,4
15523,4
15524,3
15525,3
15526,9
15527,7
15528,4
15529,4
15530,3
15531,3
15532,1
15533,1
15534,2
15535,2
15536,2
15537,7
15538,5
15539,7
15540,6
15541,3
15542,7
15543,4
15544,7
15545,3
15546,7
15547,7
15548,7
15549,7
15550,4
15551,2
15552,3
15553,5
15554,8
15555,4
15556,1
15557,5
15558,2
15559,7
15560,7
15561,6
15562,3
15563,6
15564,7
15565,3
15566,4
15567,7
15568,2
15569,2
15570,7
15571,5
15572,4
15573,2
15574,4
15575,9
15576,2
15577,1
15578,5
15579,9
15580,6
15581,1
15582,9
15583,9
15584,9
15585,7
15586,7
15587,7
15588,9
15589,9
15590,9
15591,2
15592,9
15593,3
15594,7
15595,2
15596,3
15597,4
15598,9
15599,4
15600,7
15601,9
15602,2
15603,3
15604,2
15605,7
15606,7
15607,4
15608,7
15609,9
15610,1
15611,3
15612,7
15613,5
15614,7
15615,1
15616,1
15617,9
15618,9
15619,2
15620,1
15621,7
15622,3
15623,6
15624,7
15625,9
15626,5
15627,7
15628,3
15629,7
15630,9
15631,3
15632,3
15633,4
15634,5
15635,3
15636,4
15637,4
15638,5
15639,5
15640,2
15641,2
15642,2
15643,9
15644,3
15645,4
15646,6
15647,7
15648,3
15649,2
15650,7
15651,2
15652,9
15653,3
15654,4
15655,1
15656,2
15657,9
15658,1
15659,7
15660,2
15661,7
15662,9
15663,9
15664,3
15665,1
15666,7
15667,7
15668,9
15669,9
15670,3
15671,9
15672,6
15673,7
15674,7
15675,7
15676,9
15677,2
15678,2
15679,1
15680,5
15681,2
15682,3
15683,6
15684,5
15685,7
15686,3
15687,9
15688,7
15689,3
15690,9
15691,7
15692,5
15693,4
15694,7
15695,7
15696,4
15697,7
15698,4
15699,1
15700,3
15701,5
15702,9
15703,2
15704,2
15705,2
15706,2
15707,7
15708,8
15709,1
15710,7
15711,9
15712,3
15713,8
15714,3
15715,3
15716,2
15717,6
15718,2
15719,4
15720,7
15721,3
15722,3
15723,9
15724,7
15725,7
15726,7
15727,3
15728,2
15729,7
15730,1
15731,9
15732,5
15733,7
15734,6
15735,4
15736,2
15737,2
15738,4
15739,0
15740,7
15741,3
15742,3
15743,8
15744,2
15745,9
15746,9
15747,7
15748,2
15749,7
15750,3
15751,3
15752,8
15753,3
15754,7
15755,3
15756,9
15757,7
15758,7
15759,7
15760,4
15761,0
15762,4
15763,3
15764,6
15765,4
15766,4
15767,3
15768,7
15769,9
15770,5
15771,7
15772,3
15773,3
15774,1
15775,7
15776,2
15777,2
15778,9
15779,9
15780,9
15781,7
15782,4
15783,6
15784,7
15785,9
15786,1
15787,6
15788,6
15789,7
15790,9
15791,3
15792,7
15793,7
15794,2
15795,7
15796,7
15797,7
15798,7
15799,9
15800,1
15801,3
15802,7
15803,7
15804,7
15805,4
15806,9
15807,9
15808,7
15809,1
15810,7
15811,2
15812,4
15813,2
15814,3
15815,9
15816,7
15817,9
15818,7
15819,3
15820,3
15821,2
15822,7
15823,5
15824,4
15825,6
15826,3
15827,9
15828,6
15829,4
15830,3
15831,9
15832,2
15833,9
15834,9
15835,7
15836,2
15837,4
15838,8
15839,1
15840,9
15841,6
15842,7
15843,7
15844,4
15845,3
15846,2
15847,6
15848,7
15849,9
15850,3
15851,9
15852,7
15853,7
15854,3
15855,7
15856,7
15857,4
15858,3
15859,9
15860,7
15861,2
15862,4
15863,3
15864,7
15865,1
15866,8
15867,2
15868,7
15869,3
15870,3
15871,7
15872,7
15873,9
15874,2
15875,4
15876,9
15877,4
15878,2
15879,4
15880,7
15881,1
15882,7
15883,1
15884,9
15885,4
15886,2
15887,1
15888,1
15889,3
15890,6
15891,4
15892,9
15893,2
15894,4
15895,7
15896,1
15897,1
15898,4
15899,7
15900,1
15901,6
15902,2
15903,2
15904,4
15905,7
15906,7
15907,4
15908,4
15909,2
15910,7
15911,7
15912,2
15913,9
15914,4
15915,4
15916,6
15917,9
15918,3
15919,3
15920,7
15921,6
15922,7
15923,3
15924,8
15925,4
15926,3
15927,2
15928,7
15929,4
15930,3
15931,3
15932,2
15933,2
15934,6
15935,9
15936,3
15937,3
15938,7
15939,9
15940,7
15941,9
15942,3
15943,2
15944,4
15945,4
15946,3
15947,5
15948,2
15949,3
15950,4
15951,7
15952,2
15953,3
15954,1
15955,9
15956,9
15957,9
15958,1
15959,9
15960,9
15961,1
15962,3
15963,7
15964,7
15965,4
15966,2
15967,9
15968,1
15969,3
15970,4
15971,1
15972,7
15973,3
15974,9
15975,7
15976,9
15977,5
15978,2
15979,4
15980,2
15981,2
15982,9
15983,3
15984,7
15985,1
15986,7
15987,5
15988,9
15989,2
15990,4
15991,7
15992,2
15993,7
15994,2
15995,4
15996,1
15997,9
15998,4
15999,1
16000,4
16001,4
16002,4
16003,9
16004,9
16005,2
16006,7
16007,2
16008,3
16009,2
16010,7
16011,2
16012,4
16013,4
16014,3
16015,7
16016,6
16017,2
16018,7
16019,7
16020,7
16021,7
16022,4
16023,2
16024,7
16025,2
16026,9
16027,9
16028,3
16029,7
16030,2
16031,7
16032,7
16033,3
16034,0
16035,7
16036,7
16037,7
16038,3
16039,2
16040,2
16041,7
16042,2
16043,5
16044,1
16045,5
16046,7
16047,7
16048,7
16049,1
16050,3
16051,7
16052,2
16053,2
16054,7
16055,4
16056,7
16057,1
16058,2
16059,3
16060,3
16061,6
16062,3
16063,7
16064,9
16065,4
16066,5
16067,7
16068,9
16069,9
16070,0
16071,4
16072,3
16073,4
16074,2
16075,2
16076,7
16077,3
16078,7
16079,2
16080,4
16081,1
16082,3
16083,3
16084,5
16085,9
16086,1
16087,9
16088,8
16089,2
16090,7
16091,4
16092,7
16093,4
16094,2
16095,7
16096,4
16097,7
16098,4
16099,3
16100,4
16101,4
16102,0
16103,7
16104,3
16105,7
16106,3
16107,4
16108,4
16109,2
16110,2
16111,9
16112,9
16113,1
16114,9
16115,4
16116,1
16117,3
16118,4
16119,5
16120,9
16121,1
16122,7
16123,4
16124,7
16125,7
16126,1
16127,1
16128,8
16129,3
16130,8
16131,7
16132,4
16133,2
16134,3
16135,2
16136,3
16137,9
16138,4
16139,9
16140,7
16141,3
16142,9
16143,5
16144,3
16145,2
16146,8
16147,7
16148,1
16149,9
16150,4
16151,7
16152,3
16153,2
16154,2
16155,8
16156,5
16157,3
16158,4
16159,6
16160,1
16161,7
16162,2
16163,5
16164,6
16165,2
16166,4
16167,2
16168,2
16169,3
16170,3
16171,9
16172,2
16173,8
16174,7
16175,2
16176,6
16177,2
16178,2
16179,4
16180,1
16181,7
16182,4
16183,4
16184,2
16185,6
16186,7
16187,9
16188,2
16189,9
16190,7
16191,7
16192,3
16193,9
16194,3
16195,2
16196,9
16197,2
16198,6
16199,5
16200,4
16201,4
16202,7
16203,7
16204,7
16205,2
16206,9
16207,2
16208,2
16209,2
16210,2
16211,7
16212,5
16213,7
16214,9
16215,3
16216,7
16217,4
16218,2
16219,7
16220,4
16221,3
16222,7
16223,1
16224,9
16225,2
16226,9
16227,2
16228,7
16229,7
16230,3
16231,9
16232,7
16233,7
16234,4
16235,3
16236,2
16237,4
16238,3
16239,3
16240,9
16241,1
16242,9
16243,2
16244,2
16245,7
16246,0
16247,9
16248,1
16249,7
16250,7
16251,6
16252,1
16253,2
16254,9
16255,4
16256,4
16257,4
16258,4
16259,9
16260,4
16261,0
16262,3
16263,7
16264,7
16265,9
16266,3
16267,4
16268,9
16269,3
16270,3
16271,5
16272,2
16273,2
16274,8
16275,7
16276,4
16277,7
16278,9
16279,1
16280,4
16281,2
16282,9
16283,3
16284,5
16285,4
16286,0
16287,9
16288,7
16289,3
16290,9
16291,1
16292,9
16293,2
16294,9
16295,3
16296,3
16297,3
16298,2
16299,7
16300,7
16301,1
16302,9
16303,9
16304,7
16305,4
16306,7
16307,9
16308,5
16309,2
16310,4
16311,6
16312,8
16313,7
16314,2
16315,1
16316,2
16317,7
16318,7
16319,3
16320,3
16321,2
16322,2
16323,2
16324,9
16325,2
16326,3
16327,5
16328,9
16329,8
16330,4
16331,3
16332,9
16333,7
16334,2
16335,6
16336,2
16337,3
16338,9
16339,7
16340,9
16341,1
16342,7
16343,2
16344,6
16345,7
16346,3
16347,9
16348,4
16349,6
16350,1
16351,7
16352,3
16353,1
16354,7
16355,7
16356,7
16357,9
16358,4
16359,7
16360,1
16361,7
16362,7
16363,7
16364,2
16365,2
16366,1
16367,7
16368,3
16369,5
16370,1
16371,9
16372,4
16373,4
16374,7
16375,9
16376,2
16377,4
16378,4
16379,7
16380,9
16381,9
16382,7
16383,9
16384,9
16385,2
16386,2
16387,9
16388,3
16389,7
16390,7
16391,3
16392,7
16393,2
16394,2
16395,9
16396,7
16397,4
16398,2
16399,7
16400,7
16401,7
16402,9
16403,1
16404,9
16405,1
16406,4
16407,2
16408,4
16409,4
16410,7
16411,2
16412,3
16413,1
16414,9
16415,7
16416,3
16417,3
16418,7
16419,7
16420,7
16421,9
16422,6
16423,7
16424,4
16425,7
16426,2
16427,2
16428,3
16429,2
16430,3
16431,3
16432,7
16433,1
16434,3
16435,7
16436,3
16437,2
16438,4
16439,1
16440,1
16441,2
16442,5
16443,3
16444,1
16445,7
16446,2
16447,9
16448,4
16449,2
16450,1
16451,4
16452,7
16453,7
16454,9
16455,2
16456,1
16457,4
16458,7
16459,4
16460,9
16461,7
16462,2
16463,9
16464,2
16465,2
16466,7
16467,9
16468,9
16469,7
16470,1
16471,4
16472,7
16473,3
16474,3
16475,6
16476,4
16477,4
16478,9
16479,4
16480,3
16481,6
16482,3
16483,6
16484,9
16485,1
16486,9
16487,8
16488,7
16489,2
16490,8
16491,3
16492,7
16493,7
16494,7
16495,7
16496,9
16497,9
16498,2
16499,4
16500,9
16501,3
16502,9
16503,9
16504,2
16505,3
16506,7
16507,8
16508,7
16509,5
16510,2
16511,6
16512,1
16513,3
16514,9
16515,3
16516,7
16517,7
16518,4
16519,7
16520,7
16521,4
16522,2
16523,7
16524,2
16525,3
16526,7
16527,2
16528,8
16529,1
16530,7
16531,9
16532,3
16533,3
16534,1
16535,2
16536,2
16537,3
16538,2
16539,1
16540,7
16541,7
16542,1
16543,7
16544,5
16545,7
16546,2
16547,4
16548,7
16549,7
16550,4
16551,9
16552,8
16553,1
16554,8
16555,3
16556,2
16557,3
16558,9
16559,2
16560,2
16561,5
16562,2
16563,7
16564,7
16565,4
16566,9
16567,9
16568,2
16569,9
16570,9
16571,9
16572,5
16573,1
16574,7
16575,9
16576,4
16577,7
16578,4
16579,9
16580,9
16581,7
16582,3
16583,3
16584,1
16585,3
16586,4
16587,4
16588,5
16589,3
16590,7
16591,7
16592,9
16593,8
16594,7
16595,4
16596,9
16597,4
16598,9
16599,2
16600,8
16601,7
16602,2
16603,4
16604,9
16605,3
16606,2
16607,4
16608,4
16609,4
16610,9
16611,3
16612,7
16613,4
16614,9
16615,3
16616,9
16617,3
16618,7
16619,7
16620,3
16621,4
16622,2
16623,3
16624,2
16625,9
16626,6
16627,7
16628,7
16629,3
16630,7
16631,4
16632,9
16633,9
16634,5
16635,1
16636,3
16637,8
16638,2
16639,2
16640,1
16641,4
16642,7
16643,7
16644,3
16645,7
16646,9
16647,7
16648,1
16649,3
16650,1
16651,7
16652,7
16653,7
16654,4
16655,4
16656,3
16657,2
16658,3
16659,7
16660,3
16661,9
16662,4
16663,9
16664,9
16665,7
16666,6
16667,9
16668,7
16669,1
16670,7
16671,3
16672,7
16673,6
16674,7
16675,7
16676,7
16677,2
16678,9
16679,7
16680,9
16681,4
16682,9
16683,5
16684,7
16685,2
16686,3
16687,2
16688,9
16689,7
16690,9
16691,2
16692,4
16693,3
16694,5
16695,9
16696,7
16697,4
16698,1
16699,7
16700,4
16701,7
16702,7
16703,4
16704,9
16705,7
16706,9
16707,2
16708,7
16709,7
16710,3
16711,4
16712,9
16713,7
16714,4
16715,4
16716,4
16717,7
16718,7
16719,3
16720,4
16721,7
16722,9
16723,4
16724,7
16725,4
16726,9
16727,9
16728,1
16729,2
16730,7
16731,7
16732,1
16733,3
16734,4
16735,2
16736,3
16737,9
16738,6
16739,3
16740,2
16741,1
16742,9
16743,1
16744,1
16745,7
16746,7
16747,7
16748,1
16749,2
16750,9
16751,8
16752,1
16753,4
16754,3
16755,9
16756,7
16757,2
16758,7
16759,5
16760,4
16761,7
16762,4
16763,4
16764,3
16765,1
16766,2
16767,2
16768,9
16769,9
16770,9
16771,4
16772,4
16773,1
16774,2
16775,3
16776,2
16777,7
16778,7
16779,7
16780,9
16781,7
16782,2
16783,7
16784,1
16785,7
16786,5
16787,3
16788,2
16789,9
16790,7
16791,9
16792,7
16793,3
16794,1
16795,4
16796,2
16797,7
16798,7
16799,3
16800,4
16801,3
16802,7
16803,3
16804,5
16805,2
16806,7
16807,4
16808,4
16809,2
16810,8
16811,5
16812,2
16813,4
16814,2
16815,9
16816,4
16817,2
16818,7
16819,7
16820,3
16821,3
16822,3
16823,9
16824,7
16825,3
16826,2
16827,9
16828,3
16829,2
16830,2
16831,6
16832,9
16833,4
16834,4
16835,2
16836,3
16837,4
16838,4
16839,2
16840,2
16841,7
16842,1
16843,7
16844,7
16845,7
16846,7
16847,3
16848,3
16849,0
16850,2
16851,0
16852,9
16853,7
16854,7
16855,2
16856,4
16857,7
16858,9
16859,3
16860,2
16861,3
16862,2
16863,4
16864,3
16865,2
16866,4
16867,9
16868,7
16869,6
16870,1
16871,3
16872,2
16873,2
16874,2
16875,1
16876,3
16877,2
16878,2
16879,3
16880,1
16881,5
16882,2
16883,3
16884,3
16885,5
16886,7
16887,9
16888,7
16889,7
16890,9
16891,7
16892,7
16893,3
16894,2
16895,3
16896,1
16897,2
16898,7
16899,0
16900,7
16901,7
16902,4
16903,6
16904,4
16905,2
16906,4
16907,3
16908,3
16909,1
16910,7
16911,4
16912,1
16913,7
16914,6
16915,4
16916,3
16917,7
16918,9
16919,1
16920,9
16921,2
16922,9
16923,9
16924,3
16925,4
16926,9
16927,2
16928,0
16929,7
16930,3
16931,4
16932,2
16933,9
16934,1
16935,8
16936,1
16937,5
16938,9
16939,9
16940,9
16941,9
16942,9
16943,4
16944,1
16945,3
16946,3
16947,9
16948,7
16949,0
16950,7
16951,7
16952,7
16953,2
16954,7
16955,1
16956,7
16957,1
16958,2
16959,2
16960,2
16961,4
16962,2
16963,1
16964,1
16965,7
16966,3
16967,4
16968,4
16969,7
16970,9
16971,7
16972,9
16973,2
16974,9
16975,2
16976,4
16977,5
16978,3
16979,9
16980,5
16981,7
16982,7
16983,1
16984,1
16985,4
16986,9
16987,3
16988,9
16989,9
16990,7
16991,3
16992,7
16993,7
16994,7
16995,7
16996,4
16997,7
16998,0
16999,9
17000,4
17001,9
17002,4
17003,3
17004,4
17005,9
17006,5
17007,3
17008,5
17009,9
17010,7
17011,3
17012,9
17013,2
17014,5
17015,4
17016,3
17017,2
17018,2
17019,9
17020,8
17021,4
17022,1
17023,2
17024,6
17025,4
17026,7
17027,1
17028,7
17029,1
17030,2
17031,4
17032,1
17033,4
17034,4
17035,7
17036,3
17037,7
17038,2
17039,2
17040,1
17041,2
17042,4
17043,9
17044,3
17045,2
17046,3
17047,2
17048,4
17049,6
17050,2
17051,4
17052,1
17053,3
17054,4
17055,4
17056,4
17057,5
17058,3
17059,9
17060,7
17061,8
17062,7
17063,9
17064,7
17065,4
